trajectory 
0.000000	0.000000	0.000000
0.471208	0.000000	0.000000
0.941950	0.000000	0.000000
1.411763	0.000000	0.000000
1.880182	0.000000	0.000000
2.346746	0.000000	0.000000
2.810993	0.000000	0.000000
3.272465	0.000000	0.000000
3.730707	0.000000	0.000000
4.185267	0.000000	0.000000
4.635695	0.000000	0.000000
5.081548	0.000000	0.000000
5.522385	0.000000	0.000000
5.957771	0.000000	0.000000
6.387276	0.000000	0.000000
6.810476	0.000000	0.000000
7.226954	0.000000	0.000000
7.636299	0.000000	0.000000
8.038106	0.000000	0.000000
8.431978	0.000000	0.000000
8.817528	0.000000	0.000000
9.194374	0.000000	0.000000
9.562145	0.000000	0.000000
9.920477	0.000000	0.000000
10.269017	0.000000	0.000000
10.607420	0.000000	0.000000
10.935354	0.000000	0.000000
11.252493	0.000000	0.000000
11.558525	0.000000	0.000000
11.853148	0.000000	0.000000
12.136071	0.000000	0.000000
12.407015	0.000000	0.000000
12.665713	0.000000	0.000000
12.911908	0.000000	0.000000
13.145359	0.000000	0.000000
13.365834	0.000000	0.000000
13.573115	0.000000	0.000000
13.767000	0.000000	0.000000
13.947295	0.000000	0.000000
14.113823	0.000000	0.000000
14.266420	0.000000	0.000000
14.404935	0.000000	0.000000
14.529231	0.000000	0.000000
14.639186	0.000000	0.000000
14.734690	0.000000	0.000000
14.815651	0.000000	0.000000
14.881987	0.000000	0.000000
14.933634	0.000000	0.000000
14.970540	0.000000	0.000000
14.992670	0.000000	0.000000
15.000000	0.000000	0.000000
14.992524	0.000000	0.000000
14.970250	0.000000	0.000000
14.933198	0.000000	0.000000
14.881407	0.000000	0.000000
14.814926	0.000000	0.000000
14.733823	0.000000	0.000000
14.638175	0.000000	0.000000
14.528079	0.000000	0.000000
14.403643	0.000000	0.000000
14.264989	0.000000	0.000000
14.112254	0.000000	0.000000
13.945590	0.000000	0.000000
13.765161	0.000000	0.000000
13.571144	0.000000	0.000000
13.363731	0.000000	0.000000
13.143128	0.000000	0.000000
12.909551	0.000000	0.000000
12.663231	0.000000	0.000000
12.404412	0.000000	0.000000
12.133349	0.000000	0.000000
11.850310	0.000000	0.000000
11.555573	0.000000	0.000000
11.249430	0.000000	0.000000
10.932184	0.000000	0.000000
10.604146	0.000000	0.000000
10.265641	0.000000	0.000000
9.917003	0.000000	0.000000
9.558577	0.000000	0.000000
9.190715	0.000000	0.000000
8.813782	0.000000	0.000000
8.428148	0.000000	0.000000
8.034196	0.000000	0.000000
7.632313	0.000000	0.000000
7.222896	0.000000	0.000000
6.806350	0.000000	0.000000
6.383086	0.000000	0.000000
5.953521	0.000000	0.000000
5.518079	0.000000	0.000000
5.077191	0.000000	0.000000
4.631291	0.000000	0.000000
4.180820	0.000000	0.000000
3.726222	0.000000	0.000000
3.267946	0.000000	0.000000
2.806444	0.000000	0.000000
2.342172	0.000000	0.000000
1.875588	0.000000	0.000000
1.407153	0.000000	0.000000
0.937329	0.000000	0.000000
0.466580	0.000000	0.000000
-0.004630	0.000000	0.000000
-0.475836	0.000000	0.000000
-0.946571	0.000000	0.000000
-1.416373	0.000000	0.000000
-1.884776	0.000000	0.000000
-2.351319	0.000000	0.000000
-2.815541	0.000000	0.000000
-3.276984	0.000000	0.000000
-3.735192	0.000000	0.000000
-4.189713	0.000000	0.000000
-4.640099	0.000000	0.000000
-5.085904	0.000000	0.000000
-5.526690	0.000000	0.000000
-5.962020	0.000000	0.000000
-6.391465	0.000000	0.000000
-6.814602	0.000000	0.000000
-7.231012	0.000000	0.000000
-7.640284	0.000000	0.000000
-8.042015	0.000000	0.000000
-8.435807	0.000000	0.000000
-8.821273	0.000000	0.000000
-9.198032	0.000000	0.000000
-9.565712	0.000000	0.000000
-9.923949	0.000000	0.000000
-10.272391	0.000000	0.000000
-10.610694	0.000000	0.000000
-10.938522	0.000000	0.000000
-11.255554	0.000000	0.000000
-11.561476	0.000000	0.000000
-11.855985	0.000000	0.000000
-12.138792	0.000000	0.000000
-12.409617	0.000000	0.000000
-12.668193	0.000000	0.000000
-12.914264	0.000000	0.000000
-13.147588	0.000000	0.000000
-13.367935	0.000000	0.000000
-13.575086	0.000000	0.000000
-13.768838	0.000000	0.000000
-13.948998	0.000000	0.000000
-14.115390	0.000000	0.000000
-14.267850	0.000000	0.000000
-14.406225	0.000000	0.000000
-14.530381	0.000000	0.000000
-14.640194	0.000000	0.000000
-14.735557	0.000000	0.000000
-14.816374	0.000000	0.000000
-14.882566	0.000000	0.000000
-14.934069	0.000000	0.000000
-14.970830	0.000000	0.000000
-14.992814	0.000000	0.000000
-14.999998	0.000000	0.000000
-14.992377	0.000000	0.000000
-14.969957	0.000000	0.000000
-14.932761	0.000000	0.000000
-14.880825	0.000000	0.000000
-14.814201	0.000000	0.000000
-14.732954	0.000000	0.000000
-14.637164	0.000000	0.000000
-14.526926	0.000000	0.000000
-14.402350	0.000000	0.000000
-14.263557	0.000000	0.000000
-14.110685	0.000000	0.000000
-13.943884	0.000000	0.000000
-13.763320	0.000000	0.000000
-13.569171	0.000000	0.000000
-13.361628	0.000000	0.000000
-13.140895	0.000000	0.000000
-12.907192	0.000000	0.000000
-12.660749	0.000000	0.000000
-12.401808	0.000000	0.000000
-12.130626	0.000000	0.000000
-11.847471	0.000000	0.000000
-11.552620	0.000000	0.000000
-11.246367	0.000000	0.000000
-10.929012	0.000000	0.000000
-10.600870	0.000000	0.000000
-10.262264	0.000000	0.000000
-9.913529	0.000000	0.000000
-9.555008	0.000000	0.000000
-9.187055	0.000000	0.000000
-8.810034	0.000000	0.000000
-8.424318	0.000000	0.000000
-8.030285	0.000000	0.000000
-7.628326	0.000000	0.000000
-7.218838	0.000000	0.000000
-6.802224	0.000000	0.000000
-6.378895	0.000000	0.000000
-5.949271	0.000000	0.000000
-5.513773	0.000000	0.000000
-5.072834	0.000000	0.000000
-4.626887	0.000000	0.000000
-4.176373	0.000000	0.000000
-3.721737	0.000000	0.000000
-3.263427	0.000000	0.000000
-2.801895	0.000000	0.000000
-2.337598	0.000000	0.000000
-1.870994	0.000000	0.000000
-1.402543	0.000000	0.000000
-0.932707	0.000000	0.000000
-0.461951	0.000000	0.000000
0.009261	0.000000	0.000000
0.480464	0.000000	0.000000
0.951193	0.000000	0.000000
1.420982	0.000000	0.000000
1.889370	0.000000	0.000000
2.355892	0.000000	0.000000
2.820089	0.000000	0.000000
3.281502	0.000000	0.000000
3.739676	0.000000	0.000000
4.194159	0.000000	0.000000
4.644502	0.000000	0.000000
5.090260	0.000000	0.000000
5.530994	0.000000	0.000000
5.966269	0.000000	0.000000
6.395654	0.000000	0.000000
6.818726	0.000000	0.000000
7.235068	0.000000	0.000000
7.644268	0.000000	0.000000
8.045923	0.000000	0.000000
8.439636	0.000000	0.000000
8.825018	0.000000	0.000000
9.201690	0.000000	0.000000
9.569278	0.000000	0.000000
9.927421	0.000000	0.000000
10.275765	0.000000	0.000000
10.613966	0.000000	0.000000
10.941690	0.000000	0.000000
11.258614	0.000000	0.000000
11.564425	0.000000	0.000000
11.858821	0.000000	0.000000
12.141512	0.000000	0.000000
12.412218	0.000000	0.000000
12.670672	0.000000	0.000000
12.916619	0.000000	0.000000
13.149817	0.000000	0.000000
13.370034	0.000000	0.000000
13.577055	0.000000	0.000000
13.770674	0.000000	0.000000
13.950700	0.000000	0.000000
14.116956	0.000000	0.000000
14.269278	0.000000	0.000000
14.407515	0.000000	0.000000
14.531530	0.000000	0.000000
14.641202	0.000000	0.000000
14.736422	0.000000	0.000000
14.817096	0.000000	0.000000
14.883144	0.000000	0.000000
14.934501	0.000000	0.000000
14.971118	0.000000	0.000000
14.992956	0.000000	0.000000
14.999996	0.000000	0.000000
14.992229	0.000000	0.000000
14.969664	0.000000	0.000000
14.932322	0.000000	0.000000
14.880242	0.000000	0.000000
14.813473	0.000000	0.000000
14.732083	0.000000	0.000000
14.636151	0.000000	0.000000
14.525772	0.000000	0.000000
14.401055	0.000000	0.000000
14.262123	0.000000	0.000000
14.109113	0.000000	0.000000
13.942177	0.000000	0.000000
13.761478	0.000000	0.000000
13.567196	0.000000	0.000000
13.359523	0.000000	0.000000
13.138662	0.000000	0.000000
12.904833	0.000000	0.000000
12.658265	0.000000	0.000000
12.399203	0.000000	0.000000
12.127902	0.000000	0.000000
11.844630	0.000000	0.000000
11.549666	0.000000	0.000000
11.243302	0.000000	0.000000
10.925840	0.000000	0.000000
10.597594	0.000000	0.000000
10.258887	0.000000	0.000000
9.910053	0.000000	0.000000
9.551438	0.000000	0.000000
9.183394	0.000000	0.000000
8.806286	0.000000	0.000000
8.420486	0.000000	0.000000
8.026374	0.000000	0.000000
7.624339	0.000000	0.000000
7.214779	0.000000	0.000000
6.798096	0.000000	0.000000
6.374704	0.000000	0.000000
5.945020	0.000000	0.000000
5.509467	0.000000	0.000000
5.068476	0.000000	0.000000
4.622482	0.000000	0.000000
4.171925	0.000000	0.000000
3.717251	0.000000	0.000000
3.258907	0.000000	0.000000
2.797346	0.000000	0.000000
2.333024	0.000000	0.000000
1.866400	0.000000	0.000000
1.397933	0.000000	0.000000
0.928086	0.000000	0.000000
0.457323	0.000000	0.000000
-0.013891	0.000000	0.000000
-0.485092	0.000000	0.000000
-0.955814	0.000000	0.000000
-1.425592	0.000000	0.000000
-1.893963	0.000000	0.000000
-2.360465	0.000000	0.000000
-2.824637	0.000000	0.000000
-3.286020	0.000000	0.000000
-3.744160	0.000000	0.000000
-4.198605	0.000000	0.000000
-4.648905	0.000000	0.000000
-5.094616	0.000000	0.000000
-5.535298	0.000000	0.000000
-5.970517	0.000000	0.000000
-6.399842	0.000000	0.000000
-6.822850	0.000000	0.000000
-7.239124	0.000000	0.000000
-7.648252	0.000000	0.000000
-8.049831	0.000000	0.000000
-8.443463	0.000000	0.000000
-8.828762	0.000000	0.000000
-9.205346	0.000000	0.000000
-9.572843	0.000000	0.000000
-9.930892	0.000000	0.000000
-10.279138	0.000000	0.000000
-10.617238	0.000000	0.000000
-10.944857	0.000000	0.000000
-11.261674	0.000000	0.000000
-11.567374	0.000000	0.000000
-11.861656	0.000000	0.000000
-12.144230	0.000000	0.000000
-12.414817	0.000000	0.000000
-12.673150	0.000000	0.000000
-12.918973	0.000000	0.000000
-13.152044	0.000000	0.000000
-13.372133	0.000000	0.000000
-13.579023	0.000000	0.000000
-13.772509	0.000000	0.000000
-13.952401	0.000000	0.000000
-14.118521	0.000000	0.000000
-14.270705	0.000000	0.000000
-14.408803	0.000000	0.000000
-14.532678	0.000000	0.000000
-14.642208	0.000000	0.000000
-14.737285	0.000000	0.000000
-14.817816	0.000000	0.000000
-14.883720	0.000000	0.000000
-14.934933	0.000000	0.000000
-14.971404	0.000000	0.000000
-14.993097	0.000000	0.000000
-14.999991	0.000000	0.000000
-14.992079	0.000000	0.000000
-14.969369	0.000000	0.000000
-14.931882	0.000000	0.000000
-14.879657	0.000000	0.000000
-14.812745	0.000000	0.000000
-14.731211	0.000000	0.000000
-14.635136	0.000000	0.000000
-14.524616	0.000000	0.000000
-14.399759	0.000000	0.000000
-14.260688	0.000000	0.000000
-14.107540	0.000000	0.000000
-13.940468	0.000000	0.000000
-13.759635	0.000000	0.000000
-13.565221	0.000000	0.000000
-13.357416	0.000000	0.000000
-13.136427	0.000000	0.000000
-12.902472	0.000000	0.000000
-12.655780	0.000000	0.000000
-12.396597	0.000000	0.000000
-12.125177	0.000000	0.000000
-11.841788	0.000000	0.000000
-11.546711	0.000000	0.000000
-11.240237	0.000000	0.000000
-10.922667	0.000000	0.000000
-10.594316	0.000000	0.000000
-10.255508	0.000000	0.000000
-9.906577	0.000000	0.000000
-9.547867	0.000000	0.000000
-9.179733	0.000000	0.000000
-8.802538	0.000000	0.000000
-8.416654	0.000000	0.000000
-8.022462	0.000000	0.000000
-7.620351	0.000000	0.000000
-7.210719	0.000000	0.000000
-6.793969	0.000000	0.000000
-6.370512	0.000000	0.000000
-5.940768	0.000000	0.000000
-5.505160	0.000000	0.000000
-5.064118	0.000000	0.000000
-4.618077	0.000000	0.000000
-4.167477	0.000000	0.000000
-3.712765	0.000000	0.000000
-3.254387	0.000000	0.000000
-2.792797	0.000000	0.000000
-2.328450	0.000000	0.000000
-1.861805	0.000000	0.000000
-1.393322	0.000000	0.000000
-0.923464	0.000000	0.000000
-0.452695	0.000000	0.000000
0.018522	0.000000	0.000000
0.489720	0.000000	0.000000
0.960435	0.000000	0.000000
1.430201	0.000000	0.000000
1.898556	0.000000	0.000000
2.365037	0.000000	0.000000
2.829184	0.000000	0.000000
3.290538	0.000000	0.000000
3.748644	0.000000	0.000000
4.203050	0.000000	0.000000
4.653307	0.000000	0.000000
5.098971	0.000000	0.000000
5.539602	0.000000	0.000000
5.974764	0.000000	0.000000
6.404030	0.000000	0.000000
6.826974	0.000000	0.000000
7.243179	0.000000	0.000000
7.652235	0.000000	0.000000
8.053737	0.000000	0.000000
8.447290	0.000000	0.000000
8.832505	0.000000	0.000000
9.209001	0.000000	0.000000
9.576408	0.000000	0.000000
9.934362	0.000000	0.000000
10.282510	0.000000	0.000000
10.620508	0.000000	0.000000
10.948023	0.000000	0.000000
11.264732	0.000000	0.000000
11.570321	0.000000	0.000000
11.864490	0.000000	0.000000
12.146948	0.000000	0.000000
12.417415	0.000000	0.000000
12.675626	0.000000	0.000000
12.921325	0.000000	0.000000
13.154270	0.000000	0.000000
13.374230	0.000000	0.000000
13.580989	0.000000	0.000000
13.774343	0.000000	0.000000
13.954101	0.000000	0.000000
14.120084	0.000000	0.000000
14.272130	0.000000	0.000000
14.410089	0.000000	0.000000
14.533824	0.000000	0.000000
14.643212	0.000000	0.000000
14.738147	0.000000	0.000000
14.818535	0.000000	0.000000
14.884295	0.000000	0.000000
14.935363	0.000000	0.000000
14.971689	0.000000	0.000000
14.993237	0.000000	0.000000
14.999986	0.000000	0.000000
14.991928	0.000000	0.000000
14.969072	0.000000	0.000000
14.931441	0.000000	0.000000
