7.1612,39.35,-7.2005
7.2005,39.343,-7.2399
7.2399,39.336,-7.2792
7.2792,39.328,-7.3185
7.3185,39.321,-7.3579
7.3579,39.314,-7.3972
7.3972,39.306,-7.4365
7.4365,39.299,-7.4758
7.4758,39.291,-7.5151
7.5151,39.284,-7.5544
7.5544,39.276,-7.5936
7.5936,39.269,-7.6329
7.6329,39.261,-7.6722
7.6722,39.253,-7.7114
7.7114,39.246,-7.7507
7.7507,39.238,-7.7899
7.7899,39.23,-7.8291
7.8291,39.222,-7.8684
7.8684,39.215,-7.9076
7.9076,39.207,-7.9468
7.9468,39.199,-7.986
7.986,39.191,-8.0252
8.0252,39.183,-8.0643
8.0643,39.175,-8.1035
8.1035,39.167,-8.1427
8.1427,39.158,-8.1818
8.1818,39.15,-8.221
8.221,39.142,-8.2601
8.2601,39.134,-8.2993
8.2993,39.125,-8.3384
8.3384,39.117,-8.3775
8.3775,39.109,-8.4166
8.4166,39.1,-8.4557
8.4557,39.092,-8.4948
8.4948,39.083,-8.5339
8.5339,39.075,-8.573
8.573,39.066,-8.612
8.612,39.058,-8.6511
8.6511,39.049,-8.6901
8.6901,39.04,-8.7292
8.7292,39.032,-8.7682
8.7682,39.023,-8.8072
8.8072,39.014,-8.8463
8.8463,39.005,-8.8853
8.8853,38.996,-8.9243
8.9243,38.987,-8.9632
8.9632,38.978,-9.0022
9.0022,38.969,-9.0412
9.0412,38.96,-9.0801
9.0801,38.951,-9.1191
9.1191,38.942,-9.158
9.158,38.933,-9.197
9.197,38.924,-9.2359
9.2359,38.914,-9.2748
9.2748,38.905,-9.3137
9.3137,38.896,-9.3526
9.3526,38.887,-9.3915
9.3915,38.877,-9.4304
9.4304,38.868,-9.4692
9.4692,38.858,-9.5081
9.5081,38.849,-9.547
9.547,38.839,-9.5858
9.5858,38.83,-9.6246
9.6246,38.82,-9.6634
9.6634,38.81,-9.7023
9.7023,38.801,-9.7411
9.7411,38.791,-9.7798
9.7798,38.781,-9.8186
9.8186,38.771,-9.8574
9.8574,38.761,-9.8962
9.8962,38.752,-9.9349
9.9349,38.742,-9.9737
9.9737,38.732,-10.012
10.012,38.722,-10.051
10.051,38.712,-10.09
10.09,38.701,-10.129
10.129,38.691,-10.167
10.167,38.681,-10.206
10.206,38.671,-10.245
10.245,38.661,-10.283
10.283,38.65,-10.322
10.322,38.64,-10.361
10.361,38.63,-10.399
10.399,38.619,-10.438
10.438,38.609,-10.476
10.476,38.598,-10.515
10.515,38.588,-10.554
10.554,38.577,-10.592
10.592,38.567,-10.631
10.631,38.556,-10.669
10.669,38.545,-10.708
10.708,38.535,-10.746
10.746,38.524,-10.785
10.785,38.513,-10.823
10.823,38.502,-10.862
10.862,38.492,-10.9
10.9,38.481,-10.939
10.939,38.47,-10.977
10.977,38.459,-11.016
11.016,38.448,-11.054
11.054,38.437,-11.093
11.093,38.426,-11.131
11.131,38.414,-11.17
11.17,38.403,-11.208
11.208,38.392,-11.246
11.246,38.381,-11.285
11.285,38.37,-11.323
11.323,38.358,-11.361
11.361,38.347,-11.4
11.4,38.335,-11.438
11.438,38.324,-11.476
11.476,38.313,-11.515
11.515,38.301,-11.553
11.553,38.289,-11.591
11.591,38.278,-11.63
11.63,38.266,-11.668
11.668,38.255,-11.706
11.706,38.243,-11.744
11.744,38.231,-11.783
11.783,38.219,-11.821
11.821,38.208,-11.859
11.859,38.196,-11.897
11.897,38.184,-11.935
11.935,38.172,-11.974
11.974,38.16,-12.012
12.012,38.148,-12.05
12.05,38.136,-12.088
12.088,38.124,-12.126
12.126,38.112,-12.164
12.164,38.099,-12.202
12.202,38.087,-12.24
12.24,38.075,-12.279
12.279,38.063,-12.317
12.317,38.05,-12.355
12.355,38.038,-12.393
12.393,38.026,-12.431
12.431,38.013,-12.469
12.469,38.001,-12.507
12.507,37.988,-12.545
12.545,37.976,-12.583
12.583,37.963,-12.621
12.621,37.95,-12.659
12.659,37.938,-12.697
12.697,37.925,-12.734
12.734,37.912,-12.772
12.772,37.9,-12.81
12.81,37.887,-12.848
12.848,37.874,-12.886
12.886,37.861,-12.924
12.924,37.848,-12.962
12.962,37.835,-13
13,37.822,-13.037
13.037,37.809,-13.075
13.075,37.796,-13.113
13.113,37.783,-13.151
13.151,37.77,-13.189
13.189,37.757,-13.226
13.226,37.743,-13.264
13.264,37.73,-13.302
13.302,37.717,-13.339
13.339,37.704,-13.377
13.377,37.69,-13.415
13.415,37.677,-13.453
13.453,37.663,-13.49
13.49,37.65,-13.528
13.528,37.636,-13.566
13.566,37.623,-13.603
13.603,37.609,-13.641
13.641,37.595,-13.678
13.678,37.582,-13.716
13.716,37.568,-13.753
13.753,37.554,-13.791
13.791,37.54,-13.829
13.829,37.527,-13.866
13.866,37.513,-13.904
13.904,37.499,-13.941
13.941,37.485,-13.979
13.979,37.471,-14.016
14.016,37.457,-14.054
14.054,37.443,-14.091
14.091,37.429,-14.128
14.128,37.415,-14.166
14.166,37.401,-14.203
14.203,37.386,-14.241
14.241,37.372,-14.278
14.278,37.358,-14.315
14.315,37.343,-14.353
14.353,37.329,-14.39
14.39,37.315,-14.427
14.427,37.3,-14.465
14.465,37.286,-14.502
14.502,37.271,-14.539
14.539,37.257,-14.576
14.576,37.242,-14.614
14.614,37.228,-14.651
14.651,37.213,-14.688
14.688,37.198,-14.725
14.725,37.184,-14.762
14.762,37.169,-14.8
14.8,37.154,-14.837
14.837,37.139,-14.874
14.874,37.124,-14.911
14.911,37.109,-14.948
14.948,37.094,-14.985
14.985,37.079,-15.022
15.022,37.064,-15.059
15.059,37.049,-15.096
15.096,37.034,-15.134
15.134,37.019,-15.171
15.171,37.004,-15.208
15.208,36.989,-15.245
15.245,36.974,-15.281
15.281,36.958,-15.318
15.318,36.943,-15.355
15.355,36.928,-15.392
15.392,36.912,-15.429
15.429,36.897,-15.466
15.466,36.881,-15.503
15.503,36.866,-15.54
15.54,36.85,-15.577
15.577,36.835,-15.614
15.614,36.819,-15.65
15.65,36.803,-15.687
15.687,36.788,-15.724
15.724,36.772,-15.761
15.761,36.756,-15.798
15.798,36.74,-15.834
15.834,36.725,-15.871
15.871,36.709,-15.908
15.908,36.693,-15.944
15.944,36.677,-15.981
15.981,36.661,-16.018
16.018,36.645,-16.054
16.054,36.629,-16.091
16.091,36.613,-16.128
16.128,36.597,-16.164
16.164,36.58,-16.201
16.201,36.564,-16.237
16.237,36.548,-16.274
16.274,36.532,-16.31
16.31,36.515,-16.347
16.347,36.499,-16.383
16.383,36.483,-16.42
16.42,36.466,-16.456
16.456,36.45,-16.493
16.493,36.433,-16.529
16.529,36.417,-16.566
16.566,36.4,-16.602
16.602,36.384,-16.638
16.638,36.367,-16.675
16.675,36.35,-16.711
16.711,36.334,-16.748
16.748,36.317,-16.784
16.784,36.3,-16.82
16.82,36.283,-16.856
16.856,36.266,-16.893
16.893,36.249,-16.929
16.929,36.233,-16.965
16.965,36.216,-17.001
17.001,36.199,-17.038
17.038,36.182,-17.074
17.074,36.164,-17.11
17.11,36.147,-17.146
17.146,36.13,-17.182
17.182,36.113,-17.218
17.218,36.096,-17.254
17.254,36.079,-17.29
17.29,36.061,-17.327
17.327,36.044,-17.363
17.363,36.027,-17.399
17.399,36.009,-17.435
17.435,35.992,-17.471
17.471,35.974,-17.507
17.507,35.957,-17.543
17.543,35.939,-17.578
17.578,35.922,-17.614
17.614,35.904,-17.65
17.65,35.886,-17.686
17.686,35.869,-17.722
17.722,35.851,-17.758
17.758,35.833,-17.794
17.794,35.815,-17.83
17.83,35.798,-17.865
17.865,35.78,-17.901
17.901,35.762,-17.937
17.937,35.744,-17.973
17.973,35.726,-18.008
18.008,35.708,-18.044
18.044,35.69,-18.08
18.08,35.672,-18.115
18.115,35.654,-18.151
18.151,35.636,-18.187
18.187,35.617,-18.222
18.222,35.599,-18.258
18.258,35.581,-18.294
18.294,35.563,-18.329
18.329,35.544,-18.365
18.365,35.526,-18.4
18.4,35.507,-18.436
18.436,35.489,-18.471
18.471,35.471,-18.507
18.507,35.452,-18.542
18.542,35.434,-18.578
18.578,35.415,-18.613
18.613,35.396,-18.648
18.648,35.378,-18.684
18.684,35.359,-18.719
18.719,35.34,-18.754
18.754,35.322,-18.79
18.79,35.303,-18.825
18.825,35.284,-18.86
18.86,35.265,-18.896
18.896,35.246,-18.931
18.931,35.227,-18.966
18.966,35.208,-19.001
19.001,35.189,-19.036
19.036,35.17,-19.072
19.072,35.151,-19.107
19.107,35.132,-19.142
19.142,35.113,-19.177
19.177,35.094,-19.212
19.212,35.074,-19.247
19.247,35.055,-19.282
19.282,35.036,-19.317
19.317,35.017,-19.352
19.352,34.997,-19.387
19.387,34.978,-19.422
19.422,34.958,-19.457
19.457,34.939,-19.492
19.492,34.92,-19.527
19.527,34.9,-19.562
19.562,34.88,-19.597
19.597,34.861,-19.632
19.632,34.841,-19.667
19.667,34.822,-19.701
19.701,34.802,-19.736
19.736,34.782,-19.771
19.771,34.762,-19.806
19.806,34.743,-19.84
19.84,34.723,-19.875
19.875,34.703,-19.91
19.91,34.683,-19.945
19.945,34.663,-19.979
19.979,34.643,-20.014
20.014,34.623,-20.049
20.049,34.603,-20.083
20.083,34.583,-20.118
20.118,34.563,-20.152
20.152,34.543,-20.187
20.187,34.522,-20.221
20.221,34.502,-20.256
20.256,34.482,-20.29
20.29,34.462,-20.325
20.325,34.441,-20.359
20.359,34.421,-20.394
20.394,34.401,-20.428
20.428,34.38,-20.462
20.462,34.36,-20.497
20.497,34.339,-20.531
20.531,34.319,-20.565
20.565,34.298,-20.6
20.6,34.277,-20.634
20.634,34.257,-20.668
20.668,34.236,-20.703
20.703,34.215,-20.737
20.737,34.195,-20.771
20.771,34.174,-20.805
20.805,34.153,-20.839
20.839,34.132,-20.873
20.873,34.111,-20.907
20.907,34.091,-20.942
20.942,34.07,-20.976
20.976,34.049,-21.01
21.01,34.028,-21.044
21.044,34.007,-21.078
21.078,33.985,-21.112
21.112,33.964,-21.146
21.146,33.943,-21.18
21.18,33.922,-21.214
21.214,33.901,-21.247
21.247,33.88,-21.281
21.281,33.858,-21.315
21.315,33.837,-21.349
21.349,33.816,-21.383
21.383,33.794,-21.417
21.417,33.773,-21.45
21.45,33.751,-21.484
21.484,33.73,-21.518
21.518,33.708,-21.552
21.552,33.687,-21.585
21.585,33.665,-21.619
21.619,33.644,-21.653
21.653,33.622,-21.686
21.686,33.6,-21.72
21.72,33.579,-21.753
21.753,33.557,-21.787
21.787,33.535,-21.82
21.82,33.513,-21.854
21.854,33.491,-21.887
21.887,33.469,-21.921
21.921,33.448,-21.954
21.954,33.426,-21.988
21.988,33.404,-22.021
22.021,33.382,-22.055
22.055,33.36,-22.088
22.088,33.337,-22.121
22.121,33.315,-22.155
22.155,33.293,-22.188
22.188,33.271,-22.221
22.221,33.249,-22.254
22.254,33.226,-22.288
22.288,33.204,-22.321
22.321,33.182,-22.354
22.354,33.16,-22.387
22.387,33.137,-22.42
22.42,33.115,-22.453
22.453,33.092,-22.487
22.487,33.07,-22.52
22.52,33.047,-22.553
22.553,33.025,-22.586
22.586,33.002,-22.619
22.619,32.98,-22.652
22.652,32.957,-22.685
22.685,32.934,-22.718
22.718,32.911,-22.75
22.75,32.889,-22.783
22.783,32.866,-22.816
22.816,32.843,-22.849
22.849,32.82,-22.882
22.882,32.797,-22.915
22.915,32.774,-22.947
22.947,32.752,-22.98
22.98,32.729,-23.013
23.013,32.706,-23.046
23.046,32.682,-23.078
23.078,32.659,-23.111
23.111,32.636,-23.144
23.144,32.613,-23.176
23.176,32.59,-23.209
23.209,32.567,-23.241
23.241,32.544,-23.274
23.274,32.52,-23.306
23.306,32.497,-23.339
23.339,32.474,-23.371
23.371,32.45,-23.404
23.404,32.427,-23.436
23.436,32.403,-23.469
23.469,32.38,-23.501
23.501,32.356,-23.533
23.533,32.333,-23.566
23.566,32.309,-23.598
23.598,32.286,-23.63
23.63,32.262,-23.663
23.663,32.238,-23.695
23.695,32.215,-23.727
23.727,32.191,-23.759
23.759,32.167,-23.791
23.791,32.143,-23.824
23.824,32.12,-23.856
23.856,32.096,-23.888
23.888,32.072,-23.92
23.92,32.048,-23.952
23.952,32.024,-23.984
23.984,32,-24.016
24.016,31.976,-24.048
24.048,31.952,-24.08
24.08,31.928,-24.112
24.112,31.904,-24.144
24.144,31.88,-24.176
24.176,31.855,-24.207
24.207,31.831,-24.239
24.239,31.807,-24.271
24.271,31.783,-24.303
24.303,31.758,-24.335
24.335,31.734,-24.366
24.366,31.71,-24.398
24.398,31.685,-24.43
24.43,31.661,-24.461
24.461,31.636,-24.493
24.493,31.612,-24.525
24.525,31.587,-24.556
24.556,31.563,-24.588
24.588,31.538,-24.619
24.619,31.514,-24.651
24.651,31.489,-24.682
24.682,31.464,-24.714
24.714,31.44,-24.745
24.745,31.415,-24.777
24.777,31.39,-24.808
24.808,31.365,-24.839
24.839,31.34,-24.871
24.871,31.316,-24.902
24.902,31.291,-24.933
24.933,31.266,-24.965
24.965,31.241,-24.996
24.996,31.216,-25.027
25.027,31.191,-25.058
25.058,31.166,-25.089
25.089,31.141,-25.121
25.121,31.115,-25.152
25.152,31.09,-25.183
25.183,31.065,-25.214
25.214,31.04,-25.245
25.245,31.015,-25.276
25.276,30.989,-25.307
25.307,30.964,-25.338
25.338,30.939,-25.369
25.369,30.913,-25.4
25.4,30.888,-25.431
25.431,30.863,-25.461
25.461,30.837,-25.492
25.492,30.812,-25.523
25.523,30.786,-25.554
25.554,30.761,-25.585
25.585,30.735,-25.615
25.615,30.709,-25.646
25.646,30.684,-25.677
25.677,30.658,-25.707
25.707,30.632,-25.738
25.738,30.607,-25.769
25.769,30.581,-25.799
25.799,30.555,-25.83
25.83,30.529,-25.86
25.86,30.503,-25.891
25.891,30.477,-25.921
25.921,30.451,-25.952
25.952,30.426,-25.982
25.982,30.4,-26.013
26.013,30.374,-26.043
26.043,30.348,-26.073
26.073,30.321,-26.104
26.104,30.295,-26.134
26.134,30.269,-26.164
26.164,30.243,-26.194
26.194,30.217,-26.225
26.225,30.191,-26.255
26.255,30.164,-26.285
26.285,30.138,-26.315
26.315,30.112,-26.345
26.345,30.085,-26.375
26.375,30.059,-26.405
26.405,30.033,-26.435
26.435,30.006,-26.465
26.465,29.98,-26.495
26.495,29.953,-26.525
26.525,29.927,-26.555
26.555,29.9,-26.585
26.585,29.874,-26.615
26.615,29.847,-26.645
26.645,29.82,-26.675
26.675,29.794,-26.705
26.705,29.767,-26.734
26.734,29.74,-26.764
26.764,29.713,-26.794
26.794,29.687,-26.823
26.823,29.66,-26.853
26.853,29.633,-26.883
26.883,29.606,-26.912
26.912,29.579,-26.942
26.942,29.552,-26.972
26.972,29.525,-27.001
27.001,29.498,-27.031
27.031,29.471,-27.06
27.06,29.444,-27.089
27.089,29.417,-27.119
27.119,29.39,-27.148
27.148,29.363,-27.178
27.178,29.336,-27.207
27.207,29.308,-27.236
27.236,29.281,-27.266
27.266,29.254,-27.295
27.295,29.227,-27.324
27.324,29.199,-27.353
27.353,29.172,-27.382
27.382,29.145,-27.412
27.412,29.117,-27.441
27.441,29.09,-27.47
27.47,29.062,-27.499
27.499,29.035,-27.528
27.528,29.007,-27.557
27.557,28.98,-27.586
27.586,28.952,-27.615
27.615,28.924,-27.644
27.644,28.897,-27.673
27.673,28.869,-27.701
27.701,28.841,-27.73
27.73,28.814,-27.759
27.759,28.786,-27.788
27.788,28.758,-27.817
27.817,28.73,-27.845
27.845,28.702,-27.874
27.874,28.675,-27.903
27.903,28.647,-27.931
27.931,28.619,-27.96
27.96,28.591,-27.989
27.989,28.563,-28.017
28.017,28.535,-28.046
28.046,28.507,-28.074
28.074,28.479,-28.103
28.103,28.451,-28.131
28.131,28.422,-28.16
28.16,28.394,-28.188
28.188,28.366,-28.216
28.216,28.338,-28.245
28.245,28.31,-28.273
28.273,28.281,-28.301
28.301,28.253,-28.33
28.33,28.225,-28.358
28.358,28.196,-28.386
28.386,28.168,-28.414
28.414,28.14,-28.442
28.442,28.111,-28.47
28.47,28.083,-28.498
28.498,28.054,-28.527
28.527,28.026,-28.555
28.555,27.997,-28.583
28.583,27.969,-28.611
28.611,27.94,-28.638
28.638,27.911,-28.666
28.666,27.883,-28.694
28.694,27.854,-28.722
28.722,27.825,-28.75
28.75,27.796,-28.778
28.778,27.768,-28.805
28.805,27.739,-28.833
28.833,27.71,-28.861
28.861,27.681,-28.889
28.889,27.652,-28.916
28.916,27.623,-28.944
28.944,27.594,-28.971
28.971,27.565,-28.999
28.999,27.536,-29.027
29.027,27.507,-29.054
29.054,27.478,-29.082
29.082,27.449,-29.109
29.109,27.42,-29.136
29.136,27.391,-29.164
29.164,27.362,-29.191
29.191,27.333,-29.219
29.219,27.303,-29.246
29.246,27.274,-29.273
29.273,27.245,-29.3
29.3,27.216,-29.328
29.328,27.186,-29.355
29.355,27.157,-29.382
29.382,27.128,-29.409
29.409,27.098,-29.436
29.436,27.069,-29.463
29.463,27.039,-29.49
29.49,27.01,-29.517
29.517,26.98,-29.544
29.544,26.951,-29.571
29.571,26.921,-29.598
29.598,26.892,-29.625
29.625,26.862,-29.652
29.652,26.832,-29.679
29.679,26.803,-29.705
29.705,26.773,-29.732
29.732,26.743,-29.759
29.759,26.713,-29.786
29.786,26.684,-29.812
29.812,26.654,-29.839
29.839,26.624,-29.866
29.866,26.594,-29.892
29.892,26.564,-29.919
29.919,26.534,-29.945
29.945,26.504,-29.972
29.972,26.474,-29.998
29.998,26.444,-30.025
30.025,26.414,-30.051
30.051,26.384,-30.078
30.078,26.354,-30.104
30.104,26.324,-30.13
30.13,26.294,-30.157
30.157,26.264,-30.183
30.183,26.234,-30.209
30.209,26.203,-30.235
30.235,26.173,-30.261
30.261,26.143,-30.288
30.288,26.113,-30.314
30.314,26.082,-30.34
30.34,26.052,-30.366
30.366,26.022,-30.392
30.392,25.991,-30.418
30.418,25.961,-30.444
30.444,25.93,-30.47
30.47,25.9,-30.496
30.496,25.869,-30.522
30.522,25.839,-30.547
30.547,25.808,-30.573
30.573,25.778,-30.599
30.599,25.747,-30.625
30.625,25.717,-30.65
30.65,25.686,-30.676
30.676,25.655,-30.702
30.702,25.625,-30.727
30.727,25.594,-30.753
30.753,25.563,-30.779
30.779,25.532,-30.804
30.804,25.501,-30.83
30.83,25.471,-30.855
30.855,25.44,-30.88
30.88,25.409,-30.906
30.906,25.378,-30.931
30.931,25.347,-30.957
30.957,25.316,-30.982
30.982,25.285,-31.007
31.007,25.254,-31.032
31.032,25.223,-31.058
31.058,25.192,-31.083
31.083,25.161,-31.108
31.108,25.13,-31.133
31.133,25.099,-31.158
31.158,25.068,-31.183
31.183,25.036,-31.208
31.208,25.005,-31.233
31.233,24.974,-31.258
31.258,24.943,-31.283
31.283,24.911,-31.308
31.308,24.88,-31.333
31.333,24.849,-31.358
31.358,24.817,-31.383
31.383,24.786,-31.408
31.408,24.755,-31.432
31.432,24.723,-31.457
31.457,24.692,-31.482
31.482,24.66,-31.506
31.506,24.629,-31.531
31.531,24.597,-31.556
31.556,24.566,-31.58
31.58,24.534,-31.605
31.605,24.502,-31.629
31.629,24.471,-31.654
31.654,24.439,-31.678
31.678,24.407,-31.703
31.703,24.376,-31.727
31.727,24.344,-31.751
31.751,24.312,-31.776
31.776,24.281,-31.8
31.8,24.249,-31.824
31.824,24.217,-31.848
31.848,24.185,-31.872
31.872,24.153,-31.897
31.897,24.121,-31.921
31.921,24.089,-31.945
31.945,24.057,-31.969
31.969,24.025,-31.993
31.993,23.993,-32.017
32.017,23.961,-32.041
32.041,23.929,-32.065
32.065,23.897,-32.089
32.089,23.865,-32.113
32.113,23.833,-32.136
32.136,23.801,-32.16
32.16,23.769,-32.184
32.184,23.737,-32.208
32.208,23.704,-32.231
32.231,23.672,-32.255
32.255,23.64,-32.279
32.279,23.608,-32.302
32.302,23.575,-32.326
32.326,23.543,-32.349
32.349,23.511,-32.373
32.373,23.478,-32.396
32.396,23.446,-32.42
32.42,23.414,-32.443
32.443,23.381,-32.467
32.467,23.349,-32.49
32.49,23.316,-32.513
32.513,23.284,-32.537
32.537,23.251,-32.56
32.56,23.218,-32.583
32.583,23.186,-32.606
32.606,23.153,-32.629
32.629,23.121,-32.653
32.653,23.088,-32.676
32.676,23.055,-32.699
32.699,23.023,-32.722
32.722,22.99,-32.745
32.745,22.957,-32.768
32.768,22.924,-32.791
32.791,22.892,-32.813
32.813,22.859,-32.836
32.836,22.826,-32.859
32.859,22.793,-32.882
32.882,22.76,-32.905
32.905,22.727,-32.927
32.927,22.694,-32.95
32.95,22.661,-32.973
32.973,22.628,-32.995
32.995,22.595,-33.018
33.018,22.562,-33.041
33.041,22.529,-33.063
33.063,22.496,-33.086
33.086,22.463,-33.108
33.108,22.43,-33.131
33.131,22.397,-33.153
33.153,22.364,-33.175
33.175,22.331,-33.198
33.198,22.298,-33.22
33.22,22.264,-33.242
33.242,22.231,-33.264
33.264,22.198,-33.287
33.287,22.164,-33.309
33.309,22.131,-33.331
33.331,22.098,-33.353
33.353,22.065,-33.375
33.375,22.031,-33.397
33.397,21.998,-33.419
33.419,21.964,-33.441
33.441,21.931,-33.463
33.463,21.897,-33.485
33.485,21.864,-33.507
33.507,21.83,-33.529
33.529,21.797,-33.55
33.55,21.763,-33.572
33.572,21.73,-33.594
33.594,21.696,-33.616
33.616,21.663,-33.637
33.637,21.629,-33.659
33.659,21.595,-33.68
33.68,21.562,-33.702
33.702,21.528,-33.724
33.724,21.494,-33.745
33.745,21.46,-33.766
33.766,21.427,-33.788
33.788,21.393,-33.809
33.809,21.359,-33.831
33.831,21.325,-33.852
33.852,21.291,-33.873
33.873,21.257,-33.895
33.895,21.224,-33.916
33.916,21.19,-33.937
33.937,21.156,-33.958
33.958,21.122,-33.979
33.979,21.088,-34
34,21.054,-34.021
34.021,21.02,-34.042
34.042,20.986,-34.063
34.063,20.952,-34.084
34.084,20.918,-34.105
34.105,20.883,-34.126
34.126,20.849,-34.147
34.147,20.815,-34.168
34.168,20.781,-34.189
34.189,20.747,-34.209
34.209,20.713,-34.23
34.23,20.678,-34.251
34.251,20.644,-34.271
34.271,20.61,-34.292
34.292,20.576,-34.313
34.313,20.541,-34.333
34.333,20.507,-34.354
34.354,20.473,-34.374
34.374,20.438,-34.394
34.394,20.404,-34.415
34.415,20.369,-34.435
34.435,20.335,-34.456
34.456,20.301,-34.476
34.476,20.266,-34.496
34.496,20.232,-34.516
34.516,20.197,-34.537
34.537,20.163,-34.557
34.557,20.128,-34.577
