2,-70450,5.02032,-70448
2,-71922,4.90875,-71920
2,-73368,4.79395,-73366
2,-74778,4.67692,-74776
2,-76155,4.55761,-76153
2,-77500,4.43721,-77498
2,-78810,4.31388,-78808
2,-80085,4.18738,-80083
2,-81325,4.06192,-81323
2,-82528,3.93283,-82526
2,-83695,3.80167,-83693
2,-84828,3.66886,-84826
2,-85920,3.53531,-85918
2,-86975,3.39889,-86973
2,-87992,3.26107,-87990
2,-88970,3.12241,-88968
2,-89910,2.98157,-89908
2,-90810,2.83919,-90808
2,-91668,2.69672,-91666
2,-92488,2.55171,-92486
2,-93265,2.40546,-93263
2,-94002,2.25812,-94000
2,-94698,2.11088,-94696
2,-95352,1.96101,-95350
2,-95962,1.80935,-95960
2,-96532,1.65933,-96530
2,-97060,1.50713,-97058
2,-97545,1.35409,-97543
2,-97985,1.20169,-97983
2,-98382,1.04745,-98380
2,-98738,0.89376,-98736
2,-99048,0.73804,-99046
2,-99315,0.58202,-99313
2,-99538,0.42694,-99536
2,-99718,0.27037,-99716
2,-99852,0.11494,-99850
2,-99945,-0.04187,-99943
2,-99992,-0.19883,-99990
2,-99995,-0.35709,-99993
2,-99955,-0.51172,-99953
2,-99870,-0.66978,-99868
2,-99742,-0.82629,-99740
2,-99568,-0.98286,-99566
2,-99352,-1.13893,-99350
2,-99092,-1.29471,-99090
2,-98788,-1.44894,-98786
2,-98440,-1.60511,-98438
2,-98048,-1.7584,-98046
2,-97612,-1.9119,-97610
2,-97135,-2.06484,-97133
2,-96615,-2.21694,-96613
2,-96052,-2.3683,-96050
2,-95448,-2.51758,-95446
2,-94800,-2.66715,-94798
2,-94110,-2.81662,-94108
2,-93380,-2.96297,-93378
2,-92608,-3.10758,-92606
2,-91795,-3.25254,-91793
2,-90942,-3.39606,-90940
2,-90048,-3.53824,-90046
2,-89115,-3.68131,-89113
2,-88142,-3.82067,-88140
2,-87132,-3.95719,-87130
2,-86082,-4.09367,-86080
2,-84995,-4.22806,-84993
2,-83870,-4.36061,-83868
2,-82708,-4.49153,-82706
2,-81510,-4.62032,-81508
2,-80275,-4.74643,-80273
2,-79005,-4.87149,-79003
2,-77700,-4.99571,-77698
2,-76360,-5.11597,-76358
2,-74988,-5.23483,-74986
2,-73582,-5.3526,-73580
2,-72145,-5.46596,-72143
2,-70675,-5.57912,-70673
2,-69172,-5.69268,-69170
2,-67642,-5.79924,-67640
2,-66080,-5.90505,-66078
2,-64490,-6.00765,-64488
2,-62870,-6.10701,-62868
2,-61225,-6.2044,-61223
2,-59550,-6.29935,-59548
2,-57850,-6.39152,-57848
2,-56125,-6.48047,-56123
2,-54375,-6.56729,-54373
2,-52600,-6.65133,-52598
2,-50803,-6.73259,-50801
2,-48982,-6.81037,-48980
2,-47140,-6.88603,-47138
2,-45278,-6.95861,-45276
2,-43398,-7.02781,-43396
2,-41495,-7.09449,-41493
2,-39575,-7.15824,-39573
2,-37638,-7.21891,-37636
2,-35685,-7.2765,-35683
2,-33715,-7.33112,-33713
2,-31730,-7.38257,-31728
2,-29732,-7.43049,-29730
2,-27720,-7.47569,-27718
2,-25698,-7.51776,-25696
2,-23662,-7.5569,-23660
2,-21617,-7.59222,-21615
2,-19562,-7.62466,-19560
2,-17498,-7.65388,-17496
2,-15427,-7.67963,-15425
2,-13349,-7.7025,-13347
2,-11265,-7.72185,-11263
2,-9176,-7.73797,-9174
2,-7083,-7.75067,-7081
2,-4987,-7.76025,-4985
2,-2888,-7.7665,-2886
2,-789,-7.76942,-787
2,1311,-7.76908,1311
2,3410,-7.76545,3410
2,5508,-7.75856,5508
2,7604,-7.74829,7604
2,9696,-7.73465,9696
2,11784,-7.71783,11784
2,13866,-7.69774,13866
2,15943,-7.67452,15943
2,18012,-7.64788,18012
2,20074,-7.61807,20074
2,22126,-7.58498,22126
2,24170,-7.54871,24170
2,26202,-7.50922,26202
2,28222,-7.46661,28222
2,30230,-7.42112,30230
2,32225,-7.37205,32225
2,34208,-7.31991,34208
2,36172,-7.2647,36172
2,38122,-7.20656,38122
2,40055,-7.14519,40055
2,41970,-7.08089,41970
2,43868,-7.01357,43868
2,45742,-6.94387,45742
2,47600,-6.87055,47600
2,49438,-6.7944,49438
2,51252,-6.71597,51252
2,53042,-6.63426,53042
2,54812,-6.54958,54812
2,56555,-6.46217,56555
2,58275,-6.37203,58275
2,59970,-6.27926,59970
2,61635,-6.18361,61635
2,63275,-6.08553,63275
2,64887,-5.98572,64887
2,66472,-5.88263,66472
2,68025,-5.77627,68025
2,69550,-5.66926,69550
2,71042,-5.55893,71042
2,72505,-5.44617,72505
2,73935,-5.33192,73935
2,75332,-5.21375,75332
2,76698,-5.09439,76698
2,78028,-4.97091,78028
2,79325,-4.84748,79325
2,80585,-4.72296,80585
2,81810,-4.59566,81810
2,83000,-4.46633,83000
2,84152,-4.33586,84152
2,85270,-4.20286,85270
2,86348,-4.06812,86348
2,87388,-3.93298,87388
2,88390,-3.79497,88390
2,89352,-3.65527,89352
2,90275,-3.51428,90275
2,91158,-3.3719,91158
2,92000,-3.22769,92000
2,92805,-3.08367,92805
2,93565,-2.93737,93565
2,94285,-2.78993,94285
2,94965,-2.64125,94965
2,95602,-2.49282,95602
2,96198,-2.34231,96198
2,96750,-2.19204,96750
2,97260,-2.03954,97260
2,97725,-1.88645,97725
2,98150,-1.73395,98150
2,98530,-1.57966,98530
2,98867,-1.42478,98867
2,99160,-1.26926,99160
2,99410,-1.11338,99410
2,99615,-0.95716,99615
2,99778,-0.80035,99778
2,99895,-0.64477,99895
2,99970,-0.48781,99968
3,100000,-0.31537,99970
3,99978,-0.15974,99978
3,99910,-0.00278,99910
3,99797,0.15389,99797
3,99642,0.31581,99642
3,99445,0.47213,99445
3,99200,0.62801,99200
3,98915,0.78209,98915
3,98582,0.93732,98582
3,98210,1.09151,98210
3,97792,1.24524,97792
3,97332,1.39839,97332
3,96830,1.5493,96830
3,96282,1.70056,96282
3,95695,1.85107,95695
3,95065,2.00045,95065
3,94392,2.14928,94392
3,93677,2.29652,93677
3,92922,2.44247,92922
3,92125,2.58748,92125
3,91288,2.72981,91288
3,90410,2.87209,90410
3,89495,3.01288,89495
3,88538,3.15322,88538
3,87543,3.29014,87543
3,86508,3.42632,86508
3,85435,3.55967,85435
3,84325,3.69347,84325
3,83178,3.82325,83178
3,81992,3.95238,81992
3,80772,4.07958,80772
3,79518,4.20697,79518
3,78228,4.32946,78228
3,76902,4.45066,76902
3,75542,4.56863,75542
3,74150,4.68655,74150
3,72725,4.80015,72725
3,71268,4.91252,71268
3,69778,5.0226,69778
3,68258,5.13025,68258
3,66710,5.23572,66710
3,65130,5.33757,65130
3,63522,5.43783,63522
3,61888,5.53551,61888
3,60222,5.62977,60222
3,58535,5.72214,58535
3,56818,5.81184,56818
3,55078,5.8989,55078
3,53312,5.98334,53312
3,51525,6.06475,51525
3,49713,6.14273,49713
3,47880,6.21854,47880
3,46028,6.29077,46028
3,44152,6.36067,44152
3,42258,6.42764,42258
3,40345,6.49109,40345
3,38415,6.55196,38415
3,36468,6.60985,36468
3,34505,6.66462,34505
3,32527,6.71637,32527
3,30535,6.76483,30535
3,28528,6.81023,28528
3,26510,6.85239,26510
3,24478,6.89119,24478
3,22437,6.92676,22437
3,20386,6.9594,20386
3,18326,6.98877,18326
3,16257,7.01491,16257
3,14182,7.03783,14182
3,12100,7.05758,12100
3,10013,7.0739,10013
3,7921,7.0869,7921
3,5826,7.09677,5826
3,3729,7.10322,3729
3,1630,7.10664,1630
3,-470,7.10654,-468
3,-2570,7.10317,-2568
3,-4669,7.09652,-4667
3,-6765,7.0865,-6763
3,-8859,7.07326,-8857
3,-10949,7.05654,-10947
3,-13033,7.03679,-13031
3,-15112,7.01387,-15110
3,-17185,6.98748,-17183
3,-19250,6.95786,-19248
3,-21306,6.92502,-21304
3,-23353,6.8892,-23351
3,-25390,6.84996,-25388
3,-27415,6.80735,-27413
3,-29428,6.7622,-29426
3,-31428,6.71349,-31426
3,-33415,6.66165,-33413
3,-35388,6.60663,-35386
3,-37342,6.54655,-37340
3,-39282,6.48449,-39280
3,-41205,6.4203,-41203
3,-43110,6.35313,-43108
3,-44995,6.28352,-44993
3,-46860,6.2105,-46858
3,-48705,6.13465,-48703
3,-50527,6.05587,-50525
3,-52328,5.97426,-52326
3,-54108,5.88977,-54106
3,-55860,5.80271,-55858
3,-57590,5.71366,-57588
3,-59295,5.62079,-59293
3,-60972,5.52559,-60970
3,-62622,5.42776,-62620
3,-64245,5.32745,-64243
3,-65840,5.22451,-65838
3,-67408,5.11924,-67406
3,-68942,5.01223,-68940
3,-70450,4.90121,-70448
3,-71922,4.7878,-71920
3,-73368,4.67385,-73366
3,-74778,4.55682,-74776
3,-76155,4.43865,-76153
3,-77500,4.31736,-77498
3,-78810,4.19403,-78808
3,-80085,4.06866,-80083
3,-81325,3.94236,-81323
3,-82528,3.81278,-82526
3,-83695,3.68166,-83693
3,-84828,3.54866,-84826
3,-85920,3.41387,-85918
3,-86975,3.27878,-86973
3,-87992,3.13635,-87990
3,-88970,2.9968,-88968
3,-89910,2.85586,-89908
3,-90810,2.71472,-90808
3,-91668,2.57066,-91666
3,-92488,2.42585,-92486
3,-93265,2.2796,-93263
3,-94002,2.13226,-94000
3,-94698,1.98373,-94696
3,-95352,1.82915,-95350
3,-95962,1.67853,-95960
3,-96532,1.52732,-96530
3,-97060,1.37641,-97058
3,-97545,1.22292,-97543
3,-97985,1.07032,-97983
3,-98382,0.91475,-98380
3,-98738,0.76116,-98736
3,-99048,0.60568,-99046
3,-99315,0.44981,-99313
3,-99538,0.29354,-99536
3,-99718,0.13707,-99716
3,-99852,-0.01875,-99850
3,-99945,-0.17562,-99943
3,-99992,-0.33263,-99990
3,-99995,-0.49079,-99993
3,-99955,-0.64641,-99953
3,-99870,-0.80342,-99868
3,-99742,-0.95994,-99740
3,-99568,-1.11636,-99566
3,-99352,-1.27303,-99350
3,-99092,-1.4288,-99090
3,-98788,-1.58428,-98786
3,-98440,-1.73906,-98438
3,-98048,-1.89339,-98046
3,-97612,-2.04693,-97610
3,-97135,-2.19973,-97133
3,-96615,-2.35178,-96613
3,-96052,-2.50195,-96050
3,-95448,-2.65251,-95446
3,-94800,-2.80194,-94798
3,-94110,-2.94913,-94108
3,-93380,-3.09632,-93378
3,-92608,-3.24247,-92606
3,-91795,-3.38738,-91793
3,-90942,-3.5308,-90940
